"","named_location","location","State","latitude","longitude","Year","planting_doy","harvest_doy","min_flow_50_doy","max_flow_50_doy","mu","sd","fp","fst","N","h","badfit","ofs","outside_data","mu_025","mu_975","mu_16","mu_84","AIC_gau","AIC_lm","mod_for_cens","beta1_lm","y2","y3","opt_relation_to_data","cens","y_na","county_state"
"218","Minot_REC","Minot","ND",48.1821,-101.2973,"1985",145,294,216,231,148.830437749215,47.1727707689441,120.908676460034,88.3760995191986,820710.588501428,6940.78699192955,FALSE,396.816281025489,"less_than",114.982402378912,219.615933482066,191.92841778445,217.479922105934,541.8652,539.8977,"gauss",-0.0329,185,217.479922105934,"opt_before","interval",148.830437749215,"Ward_ND"
"219","Minot_REC","Minot","ND",48.1821,-101.2973,"1986",140,287.965337954939,198,220,214.570912101773,23.1881139258902,59.4335274075023,184.854148398022,162788.549750706,2800.7122730356,FALSE,184.78036405271,"in_range",207.875039441066,270.823169236713,210.859329691732,221.37276175579,577.8935,578.3079,"gauss",0.0098,210.859329691732,221.37276175579,"opt_within","interval",214.570912101773,"Ward_ND"
"220","Minot_REC","Minot","ND",48.1821,-101.2973,"1988",140,270,202,210,209.091144814297,8.26180277224382,21.1758525539796,198.503218537307,34406.1647589396,1661.38967573922,FALSE,63.6337315685198,"in_range",206.237746123615,236.945854674862,207.076208919201,212.273432540059,537.6815,536.8042,"gauss",0.0408,207.076208919201,212.273432540059,"opt_within","interval",209.091144814297,"Ward_ND"
"221","Minot_REC","Minot","ND",48.1821,-101.2973,"1990",141,274,206,216,213.387468650221,NA,NA,NA,NA,1043.14704323813,TRUE,0,"in_range",186.886376471135,228.875482738259,207.662494001865,213.915136154761,468.6592,467.0171,"exclude",-0.0053,NA,NA,"unclear","interval",NA,"Ward_ND"
"222","Minot_REC","Minot","ND",48.1821,-101.2973,"1992",142,280,219,230,223.934013725079,9.3117668852394,23.8670188595299,212.000504295314,39620.6636338016,1697.46065337432,FALSE,71.8245194530586,"in_range",218.919500691472,227.463249880061,222.771750651149,224.994430688398,700.3803,704.2574,"gauss",-0.0034,222.771750651149,224.994430688398,"opt_within","interval",223.934013725079,"Ward_ND"
"223","Minot_REC","Minot","ND",48.1821,-101.2973,"1995",150,277,213,223,218.052580674878,13.4316118364184,34.4266063534987,200.839277498128,120749.595746545,3586.47343828541,FALSE,108.687717735291,"in_range",212.769351156496,221.622429771528,216.939553400566,219.118611723977,1187.3045,1187.826,"gauss",-0.0013,216.939553400566,219.118611723977,"opt_within","interval",218.052580674878,"Ward_ND"
"224","Minot_REC","Minot","ND",48.1821,-101.2973,"1996",155,290,219,227,221.615112801359,NA,NA,NA,NA,2084.85334545619,TRUE,0,"in_range",209.389226730655,245.99309087797,221.069645605754,226.398885186431,778.6509,777.0987,"exclude",0.0026,NA,NA,"unclear","interval",NA,"Ward_ND"
"225","Minot_REC","Minot","ND",48.1821,-101.2973,"1997",147,273,207,218,211.365801945113,10.4306020489741,26.7347087708711,197.998447559678,42595.9040549951,1629.17797263023,FALSE,80.232043724318,"in_range",195.256012516411,214.787941959049,209.188933320687,212.877553284628,1240.1692,1240.2892,"gauss",-0.014,209.188933320687,212.877553284628,"opt_within","interval",211.365801945113,"Ward_ND"
"226","Minot_REC","Minot","ND",48.1821,-101.2973,"1998",141,275,209,220,215.674617455567,12.6694552641829,32.4731204568216,199.438057227156,80973.2037066028,2549.72560891759,FALSE,100.360902727398,"in_range",213.460537398698,227.780277050388,214.643117845853,217.466294394468,1451.0198,1450.4123,"gauss",0.0069,214.643117845853,217.466294394468,"opt_within","interval",215.674617455567,"Ward_ND"
"227","Minot_REC","Minot","ND",48.1821,-101.2973,"2000",146,285,208,227,204.778705707589,NA,NA,NA,NA,2405.7868171497,TRUE,0,"less_than",212.940781014321,311.501905889467,217.929742045197,232.686346209925,1646.2612,1644.311,"exclude",0.0031,NA,NA,"unclear","interval",NA,"Ward_ND"
"228","Minot_REC","Minot","ND",48.1821,-101.2973,"2001",137,281.411764705882,211,229,218.521644900638,NA,NA,NA,NA,2220.84860246635,TRUE,0,"in_range",NA,NA,NA,NA,1192.6176,1190.8794,"exclude",5e-04,NA,NA,"unclear","interval",NA,"Ward_ND"
"229","Minot_REC","Minot","ND",48.1821,-101.2973,"2002",144,282,211,219,209.665612014132,NA,NA,NA,NA,1742.86292538318,TRUE,0,"less_than",211.71666345296,254.141245212861,214.170408779517,220.247447059986,1163.4819,1161.5843,"exclude",0.0101,NA,NA,"unclear","interval",NA,"Ward_ND"
"230","Minot_REC","Minot","ND",48.1821,-101.2973,"2003",148,287,217,226,225.821355119585,15.540888882654,39.8329009550397,205.904904642066,76584.769169457,1965.96878641751,FALSE,121.04938254911,"in_range",221.001357300153,265.547445932094,222.208374959229,228.761825390237,868.4517,867.2441,"gauss",0.018,222.208374959229,228.761825390237,"opt_within","interval",225.821355119585,"Ward_ND"
"231","Minot_REC","Minot","ND",48.1821,-101.2973,"2004",155,307,226,236,230.129552730548,10.5363968013125,27.0058716318424,216.626616914627,56657.0165648474,2145.21907397283,FALSE,82.5397248094253,"in_range",223.110713159164,232.365461534854,228.867900498439,231.015605932919,1034.7546,1035.7302,"gauss",-0.0055,228.867900498439,231.015605932919,"opt_within","interval",230.129552730548,"Ward_ND"
"232","Minot_REC","Minot","ND",48.1821,-101.2973,"2005",144,278,219,235,233.578042503332,29.643900977861,75.9803754140539,195.587854796305,143373.608845159,1929.49620580597,FALSE,230.613762578518,"in_range",223.627721705159,276.194656844008,227.657866531205,235.680775279014,1481.0612,1479.0917,"gauss",0.0068,227.657866531205,235.680775279014,"opt_within","interval",233.578042503332,"Ward_ND"
"233","Minot_REC","Minot","ND",48.1821,-101.2973,"2007",155,297,215,223,219.535067637588,7.59185101424145,19.458697105365,209.805719084906,35146.657330875,1846.91290671593,FALSE,58.8895565098443,"in_range",217.445720564539,222.730916968981,218.834079447004,220.37712369009,1036.3122,1041.7278,"gauss",0.0061,218.834079447004,220.37712369009,"opt_within","interval",219.535067637588,"Ward_ND"
"234","Minot_REC","Minot","ND",48.1821,-101.2973,"2008",150,298,216,228,224.225989726195,10.4896562734973,26.8860708386505,210.78295430687,63948.8133239822,2432.09927487254,FALSE,82.8431058924542,"in_range",222.38765048846,241.478995685161,223.048649610019,226.737780314401,1139.7065,1140.2852,"gauss",0.0214,223.048649610019,226.737780314401,"opt_within","interval",224.225989726195,"Ward_ND"
"235","Minot_REC","Minot","ND",48.1821,-101.2973,"2009",149,308,220,229,225.276076598506,6.80622731471641,17.4450625412545,216.553545327879,34121.5719688232,2000.01220980248,FALSE,53.0742904973619,"in_range",223.855293510379,229.056471886098,224.642668144446,226.195150056093,811.3568,815.6149,"gauss",0.0125,224.642668144446,226.195150056093,"opt_within","interval",225.276076598506,"Ward_ND"
"236","Minot_REC","Minot","ND",48.1821,-101.2973,"2011",146,293,207,219,213.132599095372,9.54173844365978,24.4564596809786,200.904369254883,38808.9453835751,1622.61093853246,FALSE,73.3748733525979,"in_range",206.635553182023,219.10738995966,211.802441037196,214.448302784901,909.2269,908.2432,"gauss",0.0014,211.802441037196,214.448302784901,"opt_within","interval",213.132599095372,"Ward_ND"
"237","Minot_REC","Minot","ND",48.1821,-101.2973,"2012",143,290,208,217,213.845027190623,6.23865514899555,15.9903165461762,205.849868917535,41490.8945653067,2653.21158141683,FALSE,49.5445888208886,"in_range",212.891654080146,215.893916104876,213.365686041014,214.515823927642,769.3856,771.5331,"gauss",0.0189,213.365686041014,214.515823927642,"opt_within","interval",213.845027190623,"Ward_ND"
"238","Minot_REC","Minot","ND",48.1821,-101.2973,"2013",164,316,224,232,228.89960575058,NA,NA,NA,NA,2316.42397363345,TRUE,0,"in_range",NA,NA,NA,NA,572.5247,570.6436,"exclude",-0.001,NA,NA,"unclear","interval",NA,"Ward_ND"
"239","Minot_REC","Minot","ND",48.1821,-101.2973,"2014",150,296,216,225,236.040512102141,22.6139677531553,57.9619315544625,207.05954632491,152606.208192916,2692.18871117401,FALSE,179.755979231474,"greater_than",222.275285243254,327.741567417537,223.411875502286,236.811983272366,660.8245,658.9424,"gauss",0.0288,223.411875502286,261,"opt_after","interval",236.040512102141,"Ward_ND"
"240","Minot_REC","Minot","ND",48.1821,-101.2973,"2016",158,309,217,228,224.267665700889,7.2403457236918,18.5577527945628,214.988789303608,55678.4313913196,3067.87565623324,FALSE,58.0267185660688,"in_range",223.102407140622,226.575500937407,223.697950786461,225.008721686577,320.5525,328.2943,"gauss",0.0184,223.697950786461,225.008721686577,"opt_within","interval",224.267665700889,"Ward_ND"
"241","Minot_REC","Minot","ND",48.1821,-101.2973,"2017",143,295,197,208,204.486561172276,8.51638114362424,21.8283631747723,193.57237958489,57865.9827362913,2710.68036072677,FALSE,67.7251198854164,"in_range",203.300422929444,208.328751066151,203.856923826399,205.513168115487,674.8063,676.1354,"gauss",0.0153,203.856923826399,205.513168115487,"opt_within","interval",204.486561172276,"Ward_ND"
"242","Minot_REC","Minot","ND",48.1821,-101.2973,"2018",145,296,205,218,213.781908416109,9.20724525111753,23.5991191318456,201.982348850186,55598.0707538247,2409.01817291756,FALSE,72.6706563257882,"in_range",212.126938575243,223.993949955299,212.843148556746,215.741690959917,519.2839,521.2107,"gauss",0.0228,212.843148556746,215.741690959917,"opt_within","interval",213.781908416109,"Ward_ND"
"243","Minot_REC","Minot","ND",48.1821,-101.2973,"2019",142,309,206,214,209.430440817307,6.23753522315246,15.9874460607413,201.436717786937,31673.6296249639,2025.79217256727,FALSE,48.6806472576417,"in_range",206.815848618927,211.014487161015,208.682024617675,210.044295094089,411.299,414.2834,"gauss",-0.009,208.682024617675,210.044295094089,"opt_within","interval",209.430440817307,"Ward_ND"
"244","Minot_REC","Minot","ND",48.1821,-101.2973,"2020",150,293,209,221,217.785900178908,8.89356191845005,22.795116399715,206.38834197905,40454.9231854911,1814.70365384237,FALSE,68.9061214750697,"in_range",215.709815330152,227.592749707901,216.755037013462,219.703665291188,561.6751,562.7088,"gauss",0.0225,216.755037013462,219.703665291188,"opt_within","interval",217.785900178908,"Ward_ND"
"245","Minot_REC","Minot","ND",48.1821,-101.2973,"2022",144,287,206,219,217.420063058187,8.3127750572199,21.3064997772005,206.766813169586,49194.6887750002,2360.92534544052,FALSE,65.5258000815456,"in_range",215.629111616104,228.128816323011,216.326840406709,219.621927981519,527.4819,529.6397,"gauss",0.0419,216.326840406709,219.621927981519,"opt_within","interval",217.420063058187,"Ward_ND"
"246","Minot_REC","Minot","ND",48.1821,-101.2973,"2023",157,304,215,224,220.116891016273,4.82533512041718,12.3678315556959,213.932975238425,33695.8740376072,2785.86015130908,FALSE,38.439025307481,"in_range",219.533795320601,221.017658439371,219.82724233834,220.469386193678,491.5514,496.4673,"gauss",0.018,219.82724233834,220.469386193678,"opt_within","interval",220.116891016273,"Ward_ND"
"247","Moorhead_USDA","Fargo","MN",46.9205,-96.6707,"2019",149,323,215,222,218.299510040824,4.64189288961859,11.8976501995621,212.350684941043,23445.8956664728,2015.03121800927,FALSE,36.2148333138152,"in_range",216.806157942381,220.266352629483,217.766689597374,218.870135609648,616.6087,620.538,"gauss",0.0021,217.766689597374,218.870135609648,"opt_within","interval",218.299510040824,"Clay_MN"
"248","Moorhead_USDA","Fargo","MN",46.9205,-96.6707,"2020",150,288,204,218,220.235026920801,22.1594275380604,56.796898105947,191.836577867828,157808.735633832,2841.07415468632,FALSE,176.742099144129,"greater_than",211.694080389458,295.827940265276,213.911706835523,225.260958894625,661.3158,659.831,"gauss",0.0154,213.911706835523,253,"opt_after","interval",220.235026920801,"Clay_MN"
"249","Moorhead_USDA","Fargo","MN",46.9205,-96.6707,"2021",139,295,199,209,181.7080254721,NA,NA,NA,NA,2281.58128093674,TRUE,0,"less_than",205.834158177128,334.318430922422,207.531973234953,224.118804268806,751.6541,749.6681,"exclude",0.0236,NA,NA,"unclear","interval",NA,"Clay_MN"
"250","Moorhead_USDA","Fargo","MN",46.9205,-96.6707,"2022",144,291,202,218,212.087550662796,7.66857080470949,19.6553378405301,202.259881742531,48570.8342912988,2526.80191480672,FALSE,60.7114884296193,"in_range",209.853466114787,213.982516112811,211.2027269263,212.899291868047,604.1503,619.7169,"gauss",0.0055,211.2027269263,212.899291868047,"opt_within","interval",212.087550662796,"Clay_MN"
"251","Moorhead_USDA","Fargo","MN",46.9205,-96.6707,"2023",156,318,212,224,220.382232733973,9.36588780285909,24.0057363529383,208.379364557504,79339.0380725957,3379.46572068429,FALSE,75.5123989634207,"in_range",218.160199564469,229.612278635829,219.337619629131,222.04788405433,644.6259,645.9817,"gauss",0.0177,219.337619629131,222.04788405433,"opt_within","interval",220.382232733973,"Clay_MN"
"252","Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2009",182,293,230,236,233.57904284457,4.01114526496118,10.2809789878756,228.438553350632,18783.8660045376,1868.21414922696,FALSE,31.1379360463666,"in_range",232.793892626237,236.070566671415,233.202491722711,234.151346995214,234.4573,235.9235,"gauss",0.0302,233.202491722711,234.151346995214,"opt_within","interval",233.57904284457,"Labette_KS"
"253","Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2010",174,271,226,231,228.489466140233,6.01672645898644,15.4214904259354,220.778720927266,15525.875260811,1029.45150057898,FALSE,44.821281121936,"in_range",221.753567657214,237.733613678647,227.199996215722,229.7585217352,182.9986,181.917,"gauss",0.0089,227.199996215722,229.7585217352,"opt_within","interval",228.489466140233,"Labette_KS"
"254","Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2013",179,351,228,233,231.828846496826,3.23995015018817,8.30432637452026,227.676683309565,5673.24844922907,698.559721200613,FALSE,23.4515473156511,"in_range",229.468690446385,240.614205766787,230.987883836935,233.014010230193,184.1556,185.4833,"gauss",0.0753,230.987883836935,233.014010230193,"opt_within","interval",231.828846496826,"Labette_KS"
"255","Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2016",203,337,247,254,252.887478697113,NA,NA,NA,NA,743.991329532611,TRUE,0,"in_range",NA,NA,NA,NA,141.7923,140.2122,"exclude",-0.045,NA,NA,"unclear","interval",NA,"Labette_KS"
"256","Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2020",161,310.481481481481,243,247,245.018946515944,4.19049052107103,10.7406593753568,239.648616828265,14515.4953873773,1381.90142702325,FALSE,31.8724547725266,"in_range",241.274719889741,248.82471603687,244.300687425059,245.74232132002,133.619,132.2183,"gauss",0.0039,244.300687425059,245.74232132002,"opt_within","interval",245.018946515944,"Labette_KS"
"257","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"1994",144,259,206,218,214.131247279081,7.2943719725022,18.6962276420497,204.783133458056,21416.300894291,1171.29589068665,FALSE,54.8422922287542,"in_range",212.089644137326,228.476736069462,212.950779709457,216.429570476175,445.7308,450.827,"gauss",0.0368,212.950779709457,216.429570476175,"opt_within","interval",214.131247279081,"Greeley_KS"
"258","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"1998",149,281.096446700508,204,217,209.317969526743,18.1950121197032,46.6356925342172,186.000123259634,98879.0212120324,2168.01296677746,FALSE,142.633728702383,"in_range",195.977238165823,220.306703937118,207.223362196185,211.409635192469,540.0983,538.4412,"gauss",-0.001,207.223362196185,211.409635192469,"opt_within","interval",209.317969526743,"Greeley_KS"
"259","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"1999",153,281.096446700508,209,218,211.298126938131,9.83926350650105,25.2190471011245,198.688603387569,59765.1941841192,2423.23654008189,FALSE,77.6883689739199,"in_range",198.468750722479,213.108428842047,209.306965389111,212.329446552786,611.6406,610.9294,"gauss",-0.017,209.306965389111,212.329446552786,"opt_within","interval",211.298126938131,"Greeley_KS"
"260","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2001",144,253,198,206,205.699717456093,NA,NA,NA,NA,104.858269301371,TRUE,0,"in_range",182.28852376182,209.128673637003,198.335336520512,202.454206856084,324.1759,322.6245,"linear",-0.0767,184,198,"opt_before","interval",NA,"Greeley_KS"
"261","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2002",142,273,204,210,204.351653388057,NA,NA,NA,NA,921.398189361098,TRUE,0,"in_range",NA,NA,NA,NA,339.2602,338.8696,"linear",0.0746,210,238,"opt_after","interval",NA,"Greeley_KS"
"262","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2003",169,290,223,230,226.50919057353,NA,NA,NA,NA,1135.20036284223,TRUE,0,"in_range",NA,NA,NA,NA,226.8182,225.6992,"exclude",0.0019,NA,NA,"unclear","interval",NA,"Greeley_KS"
"263","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2004",138,300,194,201,205.323733891957,14.6077039974167,37.441051853803,186.603207965055,51710.6998382451,1412.24004253316,FALSE,111.271455384574,"greater_than",195.412575157629,231.595528485764,197.797887384316,203.493687646411,305.9903,304.0326,"gauss",0.0353,197.797887384316,265,"opt_after","interval",205.323733891957,"Greeley_KS"
"264","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2005",158,291,211,218,214.360694153559,NA,NA,NA,NA,2284.44873916157,TRUE,0,"in_range",NA,NA,NA,NA,451.7472,450.329,"exclude",0.0017,NA,NA,"unclear","interval",NA,"Greeley_KS"
"265","Tribune_SREC","GRDO","KS",38.4721,-101.7724,"2007",172,306,221,227,224.169352190623,6.48344190989233,16.61773025948,215.860487060883,16713.2457612266,1028.40751402727,FALSE,48.2945204716976,"in_range",219.209694627747,231.669136705621,223.160671264378,225.270028322371,501.7526,501.6419,"gauss",0.0054,223.160671264378,225.270028322371,"opt_within","interval",224.169352190623,"Greeley_KS"
"266","Williston_REC","Williston","ND",48.139,-103.7383,"1979",141,267,205,218,210.600796464174,20.0802248101616,51.4676870839002,184.866952922223,65935.0303245931,1309.95900716807,FALSE,152.162544521013,"in_range",195.910259613358,220.547134937398,208.272421800969,212.833797722025,467.5829,468.3386,"gauss",-0.0016,208.272421800969,212.833797722025,"opt_within","interval",210.600796464174,"Williams_ND"
"267","Williston_REC","Williston","ND",48.139,-103.7383,"1980",136,275,206,214,212.025468321855,8.05276806348618,20.6400750374565,201.705430803127,26486.971458106,1312.19137458305,FALSE,61.0289485197819,"in_range",210.373503270874,228.511958276723,210.918956984496,214.523469660498,618.6099,619.5024,"gauss",0.0355,210.918956984496,214.523469660498,"opt_within","interval",212.025468321855,"Williams_ND"
"268","Williston_REC","Williston","ND",48.139,-103.7383,"1981",126,267,201,218,211.339974224113,27.9144080570449,71.5475066935134,175.566220877356,87442.2506121982,1249.69194372223,FALSE,210.832737637154,"in_range",199.366713545134,248.56656285751,207.172056141199,215.265785206675,607.714,607.0154,"gauss",0.0034,207.172056141199,215.265785206675,"opt_within","interval",211.339974224113,"Williams_ND"
"269","Williston_REC","Williston","ND",48.139,-103.7383,"1982",152,287,216,226,215.957362543672,20.6457406098281,52.9171624007058,189.498781343319,80112.6479745661,1548.03468066225,FALSE,158.257287054781,"less_than",183.544538875817,222.08007438974,213.631172998458,220.359005547486,830.1119,828.434,"gauss",-0.0116,192,220.359005547486,"opt_before","interval",215.957362543672,"Williams_ND"
"270","Williston_REC","Williston","ND",48.139,-103.7383,"1984",136,262,189,202,193.68692963161,8.94816124608101,22.9350601073213,182.21939957795,12762.826922316,569.014251837231,FALSE,63.7466177215917,"in_range",180.731381519444,196.35060277736,191.794878958483,194.928560567594,556.1492,566.735,"gauss",-0.0162,191.794878958483,194.928560567594,"opt_within","interval",193.68692963161,"Williams_ND"
"271","Williston_REC","Williston","ND",48.139,-103.7383,"1987",134,259,203,211,206.982936905919,13.5170439580342,34.6455776919078,189.660148059966,51450.3113794829,1518.50542269597,FALSE,103.477235631716,"in_range",198.029959134769,213.213332473208,205.661352354937,208.380684428517,323.4687,322.0844,"gauss",-0.0024,205.661352354937,208.380684428517,"opt_within","interval",206.982936905919,"Williams_ND"
"272","Williston_REC","Williston","ND",48.139,-103.7383,"1989",135,263,203,213,211.322875481799,9.64405893735766,24.7187176587502,198.963516652424,12077.6228692796,499.610634961449,FALSE,67.9961777276923,"in_range",205.544249408597,243.477584182177,208.452897958001,213.571450232938,247.1253,245.8525,"gauss",0.0302,208.452897958001,213.571450232938,"opt_within","interval",211.322875481799,"Williams_ND"
"273","Williston_REC","Williston","ND",48.139,-103.7383,"1992",135,273,192,202,127.866250785925,NA,NA,NA,NA,958.951021012908,TRUE,0,"less_than",197.075459263563,287.240204715962,198.678269745293,211.975803286655,195.8045,193.8126,"linear",0.0179,202,238,"opt_after","interval",NA,"Williams_ND"
"274","Williston_REC","Williston","ND",48.139,-103.7383,"1994",133,249,191,213,208.472373755908,11.2299940398414,28.7836328856305,194.080557313093,39785.2553790826,1413.35965548818,FALSE,85.5470541793663,"in_range",205.939792625013,212.893657124058,207.273745605092,209.96078442904,289.1701,308.1034,"gauss",0.0237,207.273745605092,209.96078442904,"opt_within","interval",208.472373755908,"Williams_ND"
"275","Williston_REC","Williston","ND",48.139,-103.7383,"1995",142,254,207,217,212.207477484145,9.01927459989428,23.1173309671423,200.648812000574,35426.692075785,1567.00022460337,FALSE,69.193384207519,"in_range",210.058187708482,216.281267478916,211.385865089741,213.299221325588,300.4186,303.468,"gauss",0.0066,211.385865089741,213.299221325588,"opt_within","interval",212.207477484145,"Williams_ND"
"276","Williston_REC","Williston","ND",48.139,-103.7383,"1996",143,269,208,216,217.255381238402,NA,NA,NA,NA,1204.81018721229,TRUE,0,"greater_than",NA,NA,NA,NA,160.096,160.717,"linear",-0.0286,183,208,"opt_before","interval",NA,"Williams_ND"
"277","Williston_REC","Williston","ND",48.139,-103.7383,"1997",140,268,207,214,208.519268030962,7.68767339660901,19.7042997536397,198.667118154142,28992.1285800566,1504.51057071707,FALSE,58.8143609926073,"in_range",189.895835129989,210.100202697119,206.302982612248,209.615844863707,237.1589,236.6507,"gauss",-0.03,206.302982612248,209.615844863707,"opt_within","interval",208.519268030962,"Williams_ND"
"278","Williston_REC","Williston","ND",48.139,-103.7383,"1998",135,267,204,213,207.21632415097,24.6089006806698,63.075150387288,175.678748957326,73345.6720210997,1189.02871905437,FALSE,185.21714849979,"in_range",190.102580733426,221.667934515602,205.868889942001,210.866051733991,336.4872,334.541,"gauss",-0.0034,205.868889942001,210.866051733991,"opt_within","interval",207.21632415097,"Williams_ND"
"279","Williston_REC","Williston","ND",48.139,-103.7383,"1999",139,272,206,216,212.424499249455,16.4924655401082,42.2718900652322,191.288554216839,48838.6817124091,1181.37673271258,FALSE,124.072771212108,"in_range",203.131076386084,229.795926548364,210.1738686878,214.562599059516,327.3685,327.0042,"gauss",0.0038,210.1738686878,214.562599059516,"opt_within","interval",212.424499249455,"Williams_ND"
"280","Williston_REC","Williston","ND",48.139,-103.7383,"2001",135,271,204,215,234.129423285424,NA,NA,NA,NA,968.24574055434,TRUE,0,"greater_than",160.426173239037,213.212980939351,200.442872507621,209.822184169724,286.5807,284.5901,"exclude",-0.0127,NA,NA,"unclear","interval",NA,"Williams_ND"
"281","Williston_REC","Williston","ND",48.139,-103.7383,"2002",142,268,205,214,207.946740011237,9.76271725657872,25.0228511682755,195.435314427099,37750.2841979333,1542.62220936267,FALSE,74.817016571412,"in_range",194.54015313563,209.930056071564,205.963729888281,209.074013189462,310.3895,311.092,"gauss",-0.0162,205.963729888281,209.074013189462,"opt_within","interval",207.946740011237,"Williams_ND"
"282","Williston_REC","Williston","ND",48.139,-103.7383,"2004",139,287,218,230,250.171921672469,NA,NA,NA,NA,1303.29921709064,TRUE,0,"greater_than",123.356998553188,221.97625187427,198.096745912577,220.268437489464,572.9904,571.0145,"linear",-0.0163,179,218,"opt_before","interval",NA,"Williams_ND"
"283","Williston_REC","Williston","ND",48.139,-103.7383,"2005",144,286,205,215,208.198391271204,16.0259376961644,41.0761310876794,187.660325727364,72824.9481887738,1812.87057589766,FALSE,124.158447618722,"in_range",180.674286924242,211.28873573062,204.70942016645,210.213632016138,701.9127,700.5876,"gauss",-0.0109,204.70942016645,210.213632016138,"opt_within","interval",208.198391271204,"Williams_ND"
"284","Williston_REC","Williston","ND",48.139,-103.7383,"2006",137,279,197,204,200.659795256927,NA,NA,NA,NA,1119.23901462873,TRUE,0,"in_range",NA,NA,NA,NA,267.144,267.8219,"exclude",-0.0055,NA,NA,"unclear","interval",NA,"Williams_ND"
"285","Williston_REC","Williston","ND",48.139,-103.7383,"2008",136,283,208,219,213.084209791777,NA,NA,NA,NA,1050.46801468179,TRUE,0,"in_range",NA,NA,NA,NA,457.1911,456.208,"exclude",2e-04,NA,NA,"unclear","interval",NA,"Williams_ND"
"286","Williston_REC","Williston","ND",48.139,-103.7383,"2009",138,276.401219512195,208,217,209.051908853103,13.7569134972956,35.2603880590418,191.421714823583,82039.4970501996,2379.09644795158,FALSE,108.492961706671,"in_range",182.640400909435,211.443724448484,205.091209756242,210.738975002525,404.2245,402.8471,"gauss",-0.0177,205.091209756242,210.738975002525,"opt_within","interval",209.051908853103,"Williams_ND"
"287","Williston_REC","Williston","ND",48.139,-103.7383,"2011",153,297,218,224,219.317421575887,NA,NA,NA,NA,1255.26284838232,TRUE,0,"in_range",NA,NA,NA,NA,330.5284,332.2539,"linear",0.047,224,262,"opt_after","interval",NA,"Williams_ND"
"288","Williston_REC","Williston","ND",48.139,-103.7383,"2013",144,288,213,227,217.110554717166,9.99387266427149,25.615326317501,204.302891558415,45022.2709448777,1797.2299670991,FALSE,77.3812432667802,"in_range",213.363931056956,218.876308931022,215.808161960258,218.05053918429,246.907,251.9316,"gauss",-0.0174,215.808161960258,218.05053918429,"opt_within","interval",217.110554717166,"Williams_ND"
"289","Williston_REC","Williston","ND",48.139,-103.7383,"2014",154,280,204,208,205.705001463733,NA,NA,NA,NA,1543.60595841476,TRUE,0,"in_range",NA,NA,NA,NA,238.9781,237.8337,"exclude",0.0106,NA,NA,"unclear","interval",NA,"Williams_ND"
"290","Williston_REC","Williston","ND",48.139,-103.7383,"2015",149,296,215,219,217.361270323454,NA,NA,NA,NA,1370.62624728601,TRUE,0,"in_range",NA,NA,NA,NA,184.6206,185.392,"exclude",-0.0251,NA,NA,"unclear","interval",NA,"Williams_ND"
"291","Williston_REC","Williston","ND",48.139,-103.7383,"2016",155,300,218,222,220.218442823873,6.76302148011001,17.3343215312935,211.551282058226,34531.26079056,2036.95640557074,FALSE,52.8008348770839,"in_range",217.192828863758,227.550456773058,219.358427567952,221.22875248695,136.1094,134.2547,"gauss",0.0093,219.358427567952,221.22875248695,"opt_within","interval",220.218442823873,"Williams_ND"
"292","Williston_REC","Williston","ND",48.139,-103.7383,"2017",157,321,226,232,224.017937172047,NA,NA,NA,NA,2788.83909992914,TRUE,0,"less_than",NA,NA,NA,NA,260.4292,258.5428,"exclude",0.0338,NA,NA,"unclear","interval",NA,"Williams_ND"
"293","Williston_REC","Williston","ND",48.139,-103.7383,"2019",148,281,214,221,217.754208231228,NA,NA,NA,NA,1067.56101831511,TRUE,0,"in_range",NA,NA,NA,NA,237.1403,236.2924,"exclude",-0.0073,NA,NA,"unclear","interval",NA,"Williams_ND"
"294","Williston_REC","Williston-clearfield","ND",48.139,-103.7383,"2020",149,279,218,223,220.285166387616,5.76125210396544,14.7666833066681,212.901824734282,21419.8852006753,1483.23622950185,FALSE,44.0334020850702,"in_range",213.857526497687,222.521830728267,219.296671634241,221.015902146465,258.153,256.7142,"gauss",-0.0122,219.296671634241,221.015902146465,"opt_within","interval",220.285166387616,"Williams_ND"
"295","Williston_REC","Williston-clearfield","ND",48.139,-103.7383,"2021",152,281,211,218,216.450616472022,12.1497498777511,31.1410619536145,200.880085495215,41648.1089310345,1367.53362978939,FALSE,92.3429852267555,"in_range",211.875323149082,233.996176165933,214.667799337808,218.070604583747,256.5827,254.8536,"gauss",0.0104,214.667799337808,218.070604583747,"opt_within","interval",216.450616472022,"Williams_ND"
